eMaxScore,n,score_method,p1,p2,p3,p4,p5,p6,q1,q2,q3,q4,q5,q6
27.72000000000005,1,Hamming,0.6,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2
31.413016650191075,5,Hamming,0.6,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2
32.61982614583166,10,Hamming,0.6,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2
35.75905714447316,100,Hamming,0.6,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2
38.15920098521427,1000,Hamming,0.6,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2
40.16518393860886,10000,Hamming,0.6,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2
27.72000000000005,1,Hamming,0.6,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2
31.413016650191075,5,Hamming,0.6,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2
32.61982614583166,10,Hamming,0.6,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2
35.75905714447316,100,Hamming,0.6,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2
38.15920098521427,1000,Hamming,0.6,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2
40.16518393860886,10000,Hamming,0.6,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2
23.94000000000004,1,Hamming,0.7,0.7,0.7,0.7,0.7,0.7,0.2,0.2,0.2,0.2,0.2,0.2
27.64902947480697,5,Hamming,0.7,0.7,0.7,0.7,0.7,0.7,0.2,0.2,0.2,0.2,0.2,0.2
28.87341874217514,10,Hamming,0.7,0.7,0.7,0.7,0.7,0.7,0.2,0.2,0.2,0.2,0.2,0.2
32.08081744388477,100,Hamming,0.7,0.7,0.7,0.7,0.7,0.7,0.2,0.2,0.2,0.2,0.2,0.2
34.551258531577545,1000,Hamming,0.7,0.7,0.7,0.7,0.7,0.7,0.2,0.2,0.2,0.2,0.2,0.2
36.62626928517573,10000,Hamming,0.7,0.7,0.7,0.7,0.7,0.7,0.2,0.2,0.2,0.2,0.2,0.2
23.94000000000004,1,Hamming,0.7,0.7,0.7,0.7,0.7,0.7,0.2,0.2,0.2,0.2,0.2,0.2
27.64902947480697,5,Hamming,0.7,0.7,0.7,0.7,0.7,0.7,0.2,0.2,0.2,0.2,0.2,0.2
28.87341874217514,10,Hamming,0.7,0.7,0.7,0.7,0.7,0.7,0.2,0.2,0.2,0.2,0.2,0.2
32.08081744388477,100,Hamming,0.7,0.7,0.7,0.7,0.7,0.7,0.2,0.2,0.2,0.2,0.2,0.2
34.551258531577545,1000,Hamming,0.7,0.7,0.7,0.7,0.7,0.7,0.2,0.2,0.2,0.2,0.2,0.2
36.62626928517573,10000,Hamming,0.7,0.7,0.7,0.7,0.7,0.7,0.2,0.2,0.2,0.2,0.2,0.2
20.160000000000075,1,Hamming,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.2
23.884874777258325,5,Hamming,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.2
25.126309086837317,10,Hamming,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.2
28.398382885894417,100,Hamming,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.2
30.93436388561457,1000,Hamming,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.2
33.07311451931281,10000,Hamming,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.2
20.160000000000075,1,Hamming,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.2
23.884874777258325,5,Hamming,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.2
25.126309086837317,10,Hamming,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.2
28.398382885894417,100,Hamming,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.2
30.93436388561457,1000,Hamming,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.2
