wp,n,k,p,qE,qL,rE,rL,q_cutoff,r_cutoff,score_method
0.9431974667575812,100,10,0.75,0.5,0.6,0.5,0.5,3.5,3.5,ESPN
0.01783815556757026,1,100,0.75,0.5,0.6,0.5,0.5,3.5,3.5,ESPN
0.1531536248077739,10,100,0.75,0.5,0.6,0.5,0.5,3.5,3.5,ESPN
0.6404792353688745,100,100,0.75,0.5,0.6,0.5,0.5,3.5,3.5,ESPN
0.6226333222141034,1,1,0.75,0.6,0.6,0.5,0.5,3.5,3.5,ESPN
0.95843866320884,10,1,0.75,0.6,0.6,0.5,0.5,3.5,3.5,ESPN
0.997464876725354,100,1,0.75,0.6,0.6,0.5,0.5,3.5,3.5,ESPN
0.1799453118930065,1,10,0.75,0.6,0.6,0.5,0.5,3.5,3.5,ESPN
0.7216534679815774,10,10,0.75,0.6,0.6,0.5,0.5,3.5,3.5,ESPN
0.9755676419500496,100,10,0.75,0.6,0.6,0.5,0.5,3.5,3.5,ESPN
0.03483823704790873,1,100,0.75,0.6,0.6,0.5,0.5,3.5,3.5,ESPN
0.2712258230902449,10,100,0.75,0.6,0.6,0.5,0.5,3.5,3.5,ESPN
0.8161937348237368,100,100,0.75,0.6,0.6,0.5,0.5,3.5,3.5,ESPN
0.6767475388811811,1,1,0.75,0.7,0.6,0.5,0.5,3.5,3.5,ESPN
0.9739344422053768,10,1,0.75,0.7,0.6,0.5,0.5,3.5,3.5,ESPN
0.9989186916833606,100,1,0.75,0.7,0.6,0.5,0.5,3.5,3.5,ESPN
0.23679794312224645,1,10,0.75,0.7,0.6,0.5,0.5,3.5,3.5,ESPN
0.8120941967180273,10,10,0.75,0.7,0.6,0.5,0.5,3.5,3.5,ESPN
0.9894474267399724,100,10,0.75,0.7,0.6,0.5,0.5,3.5,3.5,ESPN
0.06090948384041302,1,100,0.75,0.7,0.6,0.5,0.5,3.5,3.5,ESPN
0.4139395106932207,10,100,0.75,0.7,0.6,0.5,0.5,3.5,3.5,ESPN
0.913102950812475,100,100,0.75,0.7,0.6,0.5,0.5,3.5,3.5,ESPN
0.727639148932439,1,1,0.75,0.8,0.6,0.5,0.5,3.5,3.5,ESPN
0.9839295727691336,10,1,0.75,0.8,0.6,0.5,0.5,3.5,3.5,ESPN
0.9994920958244232,100,1,0.75,0.8,0.6,0.5,0.5,3.5,3.5,ESPN
0.3001256394564608,1,10,0.75,0.8,0.6,0.5,0.5,3.5,3.5,ESPN
0.8776964696727294,10,10,0.75,0.8,0.6,0.5,0.5,3.5,3.5,ESPN
0.9950199624654088,100,10,0.75,0.8,0.6,0.5,0.5,3.5,3.5,ESPN
0.09727106861521692,1,100,0.75,0.8,0.6,0.5,0.5,3.5,3.5,ESPN
0.558339925900642,10,100,0.75,0.8,0.6,0.5,0.5,3.5,3.5,ESPN
0.957417762165753,100,100,0.75,0.8,0.6,0.5,0.5,3.5,3.5,ESPN
0.7746033473850643,1,1,0.75,0.9,0.6,0.5,0.5,3.5,3.5,ESPN
0.9901218992793464,10,1,0.75,0.9,0.6,0.5,0.5,3.5,3.5,ESPN
0.9997163314323616,100,1,0.75,0.9,0.6,0.5,0.5,3.5,3.5,ESPN
0.3682266770166103,1,10,0.75,0.9,0.6,0.5,0.5,3.5,3.5,ESPN
0.9219024691281807,10,10,0.75,0.9,0.6,0.5,0.5,3.5,3.5,ESPN
0.997218078005894,100,10,0.75,0.9,0.6,0.5,0.5,3.5,3.5,ESPN
0.14417526270094835,1,100,0.75,0.9,0.6,0.5,0.5,3.5,3.5,ESPN
0.6838147753766507,10,100,0.75,0.9,0.6,0.5,0.5,3.5,3.5,ESPN
0.9760769223244272,100,100,0.75,0.9,0.6,0.5,0.5,3.5,3.5,ESPN
0.8171176537352363,1,1,0.75,1,0.6,0.5,0.5,3.5,3.5,ESPN
0.9935019096854188,10,1,0.75,1,0.6,0.5,0.5,3.5,3.5,ESPN
0.999743475995508,100,1,0.75,1,0.6,0.5,0.5,3.5,3.5,ESPN
0.4392652660653525,1,10,0.75,1,0.6,0.5,0.5,3.5,3.5,ESPN
0.947678151689324,10,10,0.75,1,0.6,0.5,0.5,3.5,3.5,ESPN
0.9975018346845236,100,10,0.75,1,0.6,0.5,0.5,3.5,3.5,ESPN
0.20088331113338173,1,100,0.75,1,0.6,0.5,0.5,3.5,3.5,ESPN
0.7735420552118155,10,100,0.75,1,0.6,0.5,0.5,3.5,3.5,ESPN
0.9793557477880168,100,100,0.75,1,0.6,0.5,0.5,3.5,3.5,ESPN
0.6254235446329434,1,1,0.75,0.5,0.7,0.5,0.5,3.5,3.5,ESPN
0.9454430306733798,10,1,0.75,0.5,0.7,0.5,0.5,3.5,3.5,ESPN
0.9944350675878658,100,1,0.75,0.5,0.7,0.5,0.5,3.5,3.5,ESPN
0.1759101594618881,1,10,0.75,0.5,0.7,0.5,0.5,3.5,3.5,ESPN
0.6684574793337215,10,10,0.75,0.5,0.7,0.5,0.5,3.5,3.5,ESPN
0.948935155509361,100,10,0.75,0.5,0.7,0.5,0.5,3.5,3.5,ESPN
0.02837835691597676,1,100,0.75,0.5,0.7,0.5,0.5,3.5,3.5,ESPN
0.21666490650062792,10,100,0.75,0.5,0.7,0.5,0.5,3.5,3.5,ESPN
0.6940687190844,100,100,0.75,0.5,0.7,0.5,0.5,3.5,3.5,ESPN
0.6795205114325167,1,1,0.75,0.6,0.7,0.5,0.5,3.5,3.5,ESPN
0.9648975635986718,10,1,0.75,0.6,0.7,0.5,0.5,3.5,3.5,ESPN
0.9975761763625012,100,1,0.75,0.6,0.7,0.5,0.5,3.5,3.5,ESPN
0.2350172874081316,1,10,0.75,0.6,0.7,0.5,0.5,3.5,3.5,ESPN
0.7692390350502831,10,10,0.75,0.6,0.7,0.5,0.5,3.5,3.5,ESPN
0.9771165301691584,100,10,0.75,0.6,0.7,0.5,0.5,3.5,3.5,ESPN
0.05346786844797965,1,100,0.75,0.6,0.7,0.5,0.5,3.5,3.5,ESPN
0.3548833657496542,10,100,0.75,0.6,0.7,0.5,0.5,3.5,3.5,ESPN
0.8413302938789097,100,100,0.75,0.6,0.7,0.5,0.5,3.5,3.5,ESPN
0.7301994087908048,1,1,0.75,0.7,0.7,0.5,0.5,3.5,3.5,ESPN
0.9778307108092444,10,1,0.75,0.7,0.7,0.5,0.5,3.5,3.5,ESPN
0.9989124438570228,100,1,0.75,0.7,0.7,0.5,0.5,3.5,3.5,ESPN
0.3009090607312568,1,10,0.75,0.7,0.7,0.5,0.5,3.5,3.5,ESPN
0.8452034608066181,10,10,0.75,0.7,0.7,0.5,0.5,3.5,3.5,ESPN
0.989573230404851,100,10,0.75,0.7,0.7,0.5,0.5,3.5,3.5,ESPN
0.09006866734407183,1,100,0.75,0.7,0.7,0.5,0.5,3.5,3.5,ESPN
0.5022025615296156,10,100,0.75,0.7,0.7,0.5,0.5,3.5,3.5,ESPN
0.921187707688094,100,100,0.75,0.7,0.7,0.5,0.5,3.5,3.5,ESPN
0.77677962436714,1,1,0.75,0.8,0.7,0.5,0.5,3.5,3.5,ESPN
0.9861030670782688,10,1,0.75,0.8,0.7,0.5,0.5,3.5,3.5,ESPN
0.9994658000773295,100,1,0.75,0.8,0.7,0.5,0.5,3.5,3.5,ESPN
0.37150328205278615,1,10,0.75,0.8,0.7,0.5,0.5,3.5,3.5,ESPN
0.898456189158082,10,10,0.75,0.8,0.7,0.5,0.5,3.5,3.5,ESPN
0.9948401393994066,100,10,0.75,0.8,0.7,0.5,0.5,3.5,3.5,ESPN
0.13854659290806665,1,100,0.75,0.8,0.7,0.5,0.5,3.5,3.5,ESPN
0.6353934004444177,10,100,0.75,0.8,0.7,0.5,0.5,3.5,3.5,ESPN
0.9591841067711736,100,100,0.75,0.8,0.7,0.5,0.5,3.5,3.5,ESPN
0.8187779883725993,1,1,0.75,0.9,0.7,0.5,0.5,3.5,3.5,ESPN
0.9912410403774906,10,1,0.75,0.9,0.7,0.5,0.5,3.5,3.5,ESPN
0.9996943723735476,100,1,0.75,0.9,0.7,0.5,0.5,3.5,3.5,ESPN
0.4446021831581714,1,10,0.75,0.9,0.7,0.5,0.5,3.5,3.5,ESPN
0.9338215802371737,10,10,0.75,0.9,0.7,0.5,0.5,3.5,3.5,ESPN
0.997040697197534,100,10,0.75,0.9,0.7,0.5,0.5,3.5,3.5,ESPN
0.1978996342556316,1,100,0.75,0.9,0.7,0.5,0.5,3.5,3.5,ESPN
0.7415856221742312,10,100,0.75,0.9,0.7,0.5,0.5,3.5,3.5,ESPN
0.9761706607998594,100,100,0.75,0.9,0.7,0.5,0.5,3.5,3.5,ESPN
0.8559098122315881,1,1,0.75,1,0.7,0.5,0.5,3.5,3.5,ESPN
0.9940608574992132,10,1,0.75,1,0.7,0.5,0.5,3.5,3.5,ESPN
0.999722986607722,100,1,0.75,1,0.7,0.5,0.5,3.5,3.5,ESPN
0.5181208679657612,1,10,0.75,1,0.7,0.5,0.5,3.5,3.5,ESPN
0.954331096818696,10,10,0.75,1,0.7,0.5,0.5,3.5,3.5,ESPN
0.9973294267516348,100,10,0.75,1,0.7,0.5,0.5,3.5,3.5,ESPN
0.26604886349557716,1,100,0.75,1,0.7,0.5,0.5,3.5,3.5,ESPN
0.8124707139978374,10,100,0.75,1,0.7,0.5,0.5,3.5,3.5,ESPN
0.9789042384722612,100,100,0.75,1,0.7,0.5,0.5,3.5,3.5,ESPN
0.6830831234787628,1,1,0.75,0.5,0.8,0.5,0.5,3.5,3.5,ESPN
0.9443301998751183,10,1,0.75,0.5,0.8,0.5,0.5,3.5,3.5,ESPN
0.9927180300594498,100,1,0.75,0.5,0.8,0.5,0.5,3.5,3.5,ESPN
0.23018442102027803,1,10,0.75,0.5,0.8,0.5,0.5,3.5,3.5,ESPN
0.689627142669498,10,10,0.75,0.5,0.8,0.5,0.5,3.5,3.5,ESPN
0.937705525402972,100,10,0.75,0.5,0.8,0.5,0.5,3.5,3.5,ESPN
0.04356170956759858,1,100,0.75,0.5,0.8,0.5,0.5,3.5,3.5,ESPN
0.2726550162725469,10,100,0.75,0.5,0.8,0.5,0.5,3.5,3.5,ESPN
0.6913403792157147,100,100,0.75,0.5,0.8,0.5,0.5,3.5,3.5,ESPN
0.7337971453460966,1,1,0.75,0.6,0.8,0.5,0.5,3.5,3.5,ESPN
0.9627896567337604,10,1,0.75,0.6,0.8,0.5,0.5,3.5,3.5,ESPN
0.9964345152156898,100,1,0.75,0.6,0.8,0.5,0.5,3.5,3.5,ESPN
0.2991831817007985,1,10,0.75,0.6,0.8,0.5,0.5,3.5,3.5,ESPN
0.778357494621451,10,10,0.75,0.6,0.8,0.5,0.5,3.5,3.5,ESPN
0.9683903520547054,100,10,0.75,0.6,0.8,0.5,0.5,3.5,3.5,ESPN
0.07927809270077757,1,100,0.75,0.6,0.8,0.5,0.5,3.5,3.5,ESPN
0.41279822565252794,10,100,0.75,0.6,0.8,0.5,0.5,3.5,3.5,ESPN
0.8223975133269549,100,100,0.75,0.6,0.8,0.5,0.5,3.5,3.5,ESPN
0.7801785215226434,1,1,0.75,0.7,0.8,0.5,0.5,3.5,3.5,ESPN
0.9753115226116538,10,1,0.75,0.7,0.8,0.5,0.5,3.5,3.5,ESPN
0.9982007417040384,100,1,0.75,0.7,0.8,0.5,0.5,3.5,3.5,ESPN
0.3730143640095454,1,10,0.75,0.7,0.8,0.5,0.5,3.5,3.5,ESPN
0.8447878637968984,10,10,0.75,0.7,0.8,0.5,0.5,3.5,3.5,ESPN
0.9836695675579018,100,10,0.75,0.7,0.8,0.5,0.5,3.5,3.5,ESPN
0.12879335633698782,1,100,0.75,0.7,0.8,0.5,0.5,3.5,3.5,ESPN
0.5473698970310836,10,100,0.75,0.7,0.8,0.5,0.5,3.5,3.5,ESPN
0.8998190845067464,100,100,0.75,0.7,0.8,0.5,0.5,3.5,3.5,ESPN
0.8217774190587265,1,1,0.75,0.8,0.8,0.5,0.5,3.5,3.5,ESPN
0.9835971932343284,10,1,0.75,0.8,0.8,0.5,0.5,3.5,3.5,ESPN
0.9990300303532996,100,1,0.75,0.8,0.8,0.5,0.5,3.5,3.5,ESPN
0.44899465296449514,1,10,0.75,0.8,0.8,0.5,0.5,3.5,3.5,ESPN
0.8922078010606712,10,10,0.75,0.8,0.8,0.5,0.5,3.5,3.5,ESPN
0.9910656409556544,100,10,0.75,0.8,0.8,0.5,0.5,3.5,3.5,ESPN
0.19097753298062828,1,100,0.75,0.8,0.8,0.5,0.5,3.5,3.5,ESPN
0.661050323782897,10,100,0.75,0.8,0.8,0.5,0.5,3.5,3.5,ESPN
0.941820375959231,100,100,0.75,0.8,0.8,0.5,0.5,3.5,3.5,ESPN
0.8583605308087521,1,1,0.75,0.9,0.8,0.5,0.5,3.5,3.5,ESPN
0.988975348036262,10,1,0.75,0.9,0.8,0.5,0.5,3.5,3.5,ESPN
0.9994184943915564,100,1,0.75,0.9,0.8,0.5,0.5,3.5,3.5,ESPN
0.5246576465811845,1,10,0.75,0.9,0.8,0.5,0.5,3.5,3.5,ESPN
0.9249192254656552,10,10,0.75,0.9,0.8,0.5,0.5,3.5,3.5,ESPN
0.994598876226652,100,10,0.75,0.9,0.8,0.5,0.5,3.5,3.5,ESPN
0.2631023346682069,1,100,0.75,0.9,0.8,0.5,0.5,3.5,3.5,ESPN
0.7490846745957326,10,100,0.75,0.9,0.8,0.5,0.5,3.5,3.5,ESPN
0.9634736404279308,100,100,0.75,0.9,0.8,0.5,0.5,3.5,3.5,ESPN
0.8898914134022877,1,1,0.75,1,0.8,0.5,0.5,3.5,3.5,ESPN
0.9919880742459112,10,1,0.75,1,0.8,0.5,0.5,3.5,3.5,ESPN
0.99949886336591,100,1,0.75,1,0.8,0.5,0.5,3.5,3.5,ESPN
0.5979424272555454,1,10,0.75,1,0.8,0.5,0.5,3.5,3.5,ESPN
0.9443033171365376,10,10,0.75,1,0.8,0.5,0.5,3.5,3.5,ESPN
0.9953404018137756,100,10,0.75,1,0.8,0.5,0.5,3.5,3.5,ESPN
0.3416081432493046,1,100,0.75,1,0.8,0.5,0.5,3.5,3.5,ESPN
0.8059389998400226,10,100,0.75,1,0.8,0.5,0.5,3.5,3.5,ESPN
0.9680850831025808,100,100,0.75,1,0.8,0.5,0.5,3.5,3.5,ESPN
0.7384196219159311,1,1,0.75,0.5,0.9,0.5,0.5,3.5,3.5,ESPN
0.9299402878101622,10,1,0.75,0.5,0.9,0.5,0.5,3.5,3.5,ESPN
0.9865012564841888,100,1,0.75,0.5,0.9,0.5,0.5,3.5,3.5,ESPN
0.29425353519399183,1,10,0.75,0.5,0.9,0.5,0.5,3.5,3.5,ESPN
0.6668206892996453,10,10,0.75,0.5,0.9,0.5,0.5,3.5,3.5,ESPN
0.9002692416102612,100,10,0.75,0.5,0.9,0.5,0.5,3.5,3.5,ESPN
0.06484805275257018,1,100,0.75,0.5,0.9,0.5,0.5,3.5,3.5,ESPN
0.2990739899079761,10,100,0.75,0.5,0.9,0.5,0.5,3.5,3.5,ESPN
0.6330530906545521,100,100,0.75,0.5,0.9,0.5,0.5,3.5,3.5,ESPN
0.7848168441317481,1,1,0.75,0.6,0.9,0.5,0.5,3.5,3.5,ESPN
0.9500516221945098,10,1,0.75,0.6,0.9,0.5,0.5,3.5,3.5,ESPN
0.992290055284817,100,1,0.75,0.6,0.9,0.5,0.5,3.5,3.5,ESPN
0.37227339217888195,1,10,0.75,0.6,0.9,0.5,0.5,3.5,3.5,ESPN
0.7471153300870638,10,10,0.75,0.6,0.9,0.5,0.5,3.5,3.5,ESPN
0.9403174767124765,100,10,0.75,0.6,0.9,0.5,0.5,3.5,3.5,ESPN
0.1141011951967737,1,100,0.75,0.6,0.9,0.5,0.5,3.5,3.5,ESPN
0.42369382175056847,10,100,0.75,0.6,0.9,0.5,0.5,3.5,3.5,ESPN
0.7559238814404636,100,100,0.75,0.6,0.9,0.5,0.5,3.5,3.5,ESPN
0.8261527115522621,1,1,0.75,0.7,0.9,0.5,0.5,3.5,3.5,ESPN
0.9643312257107874,10,1,0.75,0.7,0.9,0.5,0.5,3.5,3.5,ESPN
0.9954923375840702,100,1,0.75,0.7,0.9,0.5,0.5,3.5,3.5,ESPN
0.4522222450442984,1,10,0.75,0.7,0.9,0.5,0.5,3.5,3.5,ESPN
0.8091720916137548,10,10,0.75,0.7,0.9,0.5,0.5,3.5,3.5,ESPN
0.9638336890841932,100,10,0.75,0.7,0.9,0.5,0.5,3.5,3.5,ESPN
0.17886880860670337,1,100,0.75,0.7,0.9,0.5,0.5,3.5,3.5,ESPN
0.536785037774963,10,100,0.75,0.7,0.9,0.5,0.5,3.5,3.5,ESPN
0.8390134221663977,100,100,0.75,0.7,0.9,0.5,0.5,3.5,3.5,ESPN
0.8622446711561351,1,1,0.75,0.8,0.9,0.5,0.5,3.5,3.5,ESPN
0.9742928599803422,10,1,0.75,0.8,0.9,0.5,0.5,3.5,3.5,ESPN
0.9972484984709638,100,1,0.75,0.8,0.9,0.5,0.5,3.5,3.5,ESPN
0.5310687508029323,1,10,0.75,0.8,0.9,0.5,0.5,3.5,3.5,ESPN
0.8557168953463637,10,10,0.75,0.8,0.9,0.5,0.5,3.5,3.5,ESPN
0.9773266984441752,100,10,0.75,0.8,0.9,0.5,0.5,3.5,3.5,ESPN
0.25577799675405083,1,100,0.75,0.8,0.9,0.5,0.5,3.5,3.5,ESPN
0.6307093909681762,10,100,0.75,0.8,0.9,0.5,0.5,3.5,3.5,ESPN
0.8919864987672877,100,100,0.75,0.8,0.9,0.5,0.5,3.5,3.5,ESPN
0.893126375814642,1,1,0.75,0.9,0.9,0.5,0.5,3.5,3.5,ESPN
0.9810766345044132,10,1,0.75,0.9,0.9,0.5,0.5,3.5,3.5,ESPN
0.9981977639451642,100,1,0.75,0.9,0.9,0.5,0.5,3.5,3.5,ESPN
0.6064120954063963,1,10,0.75,0.9,0.9,0.5,0.5,3.5,3.5,ESPN
0.8895209659875396,10,10,0.75,0.9,0.9,0.5,0.5,3.5,3.5,ESPN
0.9848672032317218,100,10,0.75,0.9,0.9,0.5,0.5,3.5,3.5,ESPN
0.3400097801484631,1,100,0.75,0.9,0.9,0.5,0.5,3.5,3.5,ESPN
0.7038876459682022,10,100,0.75,0.9,0.9,0.5,0.5,3.5,3.5,ESPN
0.9240089426725708,100,100,0.75,0.9,0.9,0.5,0.5,3.5,3.5,ESPN
0.9190068808509504,1,1,0.75,1,0.9,0.5,0.5,3.5,3.5,ESPN
0.9844308659591304,10,1,0.75,1,0.9,0.5,0.5,3.5,3.5,ESPN
0.9984411809626488,100,1,0.75,1,0.9,0.5,0.5,3.5,3.5,ESPN
0.6765460551224861,1,10,0.75,1,0.9,0.5,0.5,3.5,3.5,ESPN
0.9074811418167886,10,10,0.75,1,0.9,0.5,0.5,3.5,3.5,ESPN
0.9868149590180552,100,10,0.75,1,0.9,0.5,0.5,3.5,3.5,ESPN
0.4266495484600776,1,100,0.75,1,0.9,0.5,0.5,3.5,3.5,ESPN
0.7451134968576254,10,100,0.75,1,0.9,0.5,0.5,3.5,3.5,ESPN
0.9317035834724692,100,100,0.75,1,0.9,0.5,0.5,3.5,3.5,ESPN
0.7907325340791712,1,1,0.75,0.5,1,0.5,0.5,3.5,3.5,ESPN
0.8843252846680169,10,1,0.75,0.5,1,0.5,0.5,3.5,3.5,ESPN
0.923526741754052,100,1,0.75,0.5,1,0.5,0.5,3.5,3.5,ESPN
0.3683514099829438,1,10,0.75,0.5,1,0.5,0.5,3.5,3.5,ESPN
0.5736042175744934,10,10,0.75,0.5,1,0.5,0.5,3.5,3.5,ESPN
0.6839697691022713,100,10,0.75,0.5,1,0.5,0.5,3.5,3.5,ESPN
0.0939976587753494,1,100,0.75,0.5,1,0.5,0.5,3.5,3.5,ESPN
0.2722437488809537,10,100,0.75,0.5,1,0.5,0.5,3.5,3.5,ESPN
0.4173607404059886,100,100,0.75,0.5,1,0.5,0.5,3.5,3.5,ESPN
0.8319761103766555,1,1,0.75,0.6,1,0.5,0.5,3.5,3.5,ESPN
0.9101267844282172,10,1,0.75,0.6,1,0.5,0.5,3.5,3.5,ESPN
0.9411831112152808,100,1,0.75,0.6,1,0.5,0.5,3.5,3.5,ESPN
0.453735038685852,1,10,0.75,0.6,1,0.5,0.5,3.5,3.5,ESPN
0.6453357244823896,10,10,0.75,0.6,1,0.5,0.5,3.5,3.5,ESPN
0.7403609735308788,100,10,0.75,0.6,1,0.5,0.5,3.5,3.5,ESPN
0.16000735161892407,1,100,0.75,0.6,1,0.5,0.5,3.5,3.5,ESPN
0.365014060531625,10,100,0.75,0.6,1,0.5,0.5,3.5,3.5,ESPN
0.4994811502428962,100,100,0.75,0.6,1,0.5,0.5,3.5,3.5,ESPN
0.8676522153305105,1,1,0.75,0.7,1,0.5,0.5,3.5,3.5,ESPN
0.9290973244329064,10,1,0.75,0.7,1,0.5,0.5,3.5,3.5,ESPN
0.952979301463829,100,1,0.75,0.7,1,0.5,0.5,3.5,3.5,ESPN
0.5372146994047619,1,10,0.75,0.7,1,0.5,0.5,3.5,3.5,ESPN
0.702835189930688,10,10,0.75,0.7,1,0.5,0.5,3.5,3.5,ESPN
0.7812643275702521,100,10,0.75,0.7,1,0.5,0.5,3.5,3.5,ESPN
0.242095083389654,1,100,0.75,0.7,1,0.5,0.5,3.5,3.5,ESPN
0.44576883284480134,10,100,0.75,0.7,1,0.5,0.5,3.5,3.5,ESPN
0.5612833505527185,100,100,0.75,0.7,1,0.5,0.5,3.5,3.5,ESPN
0.8978720099331147,1,1,0.75,0.8,1,0.5,0.5,3.5,3.5,ESPN
0.9424309039959612,10,1,0.75,0.8,1,0.5,0.5,3.5,3.5,ESPN
0.9601369778510784,100,1,0.75,0.8,1,0.5,0.5,3.5,3.5,ESPN
0.6158129677483593,1,10,0.75,0.8,1,0.5,0.5,3.5,3.5,ESPN
0.7465026850310301,10,10,0.75,0.8,1,0.5,0.5,3.5,3.5,ESPN
0.8079485908500964,100,10,0.75,0.8,1,0.5,0.5,3.5,3.5,ESPN
0.3338603263593413,1,100,0.75,0.8,1,0.5,0.5,3.5,3.5,ESPN
0.5100128031378267,10,100,0.75,0.8,1,0.5,0.5,3.5,3.5,ESPN
0.6030564387805725,100,100,0.75,0.8,1,0.5,0.5,3.5,3.5,ESPN
0.9229397270760488,1,1,0.75,0.9,1,0.5,0.5,3.5,3.5,ESPN
