p,n,chalky
0.5,1,31.499999999999943
0.5049,1,31.69390302423027
0.5098,1,31.887939805790225
0.5147,1,32.082115932527515
0.5196,1,32.27643729728774
0.5245,1,32.47091011831444
0.5294,1,32.665540961253974
0.5343,1,32.860336762907245
0.5392,1,33.055304856888036
0.5441,1,33.25045300136528
0.549,1,33.44578940907347
0.5539,1,33.64132277981254
0.5588,1,33.83706233566479
0.5637,1,34.033017859186415
0.5686,1,34.229199734864
0.5735,1,34.42561899414502
0.5784,1,34.622287364397224
0.5833,1,34.8192173221764
0.5882000000000001,1,35.01642215123572
0.5931,1,35.21391600575199
0.598,1,35.411713979287526
0.6029,1,35.609832180080886
0.6078,1,35.80828781331115
0.6127,1,36.00709927105463
0.6176,1,36.206286230740695
0.6225,1,36.40586976299375
0.6274,1,36.60587244985358
0.6323,1,36.806318514477475
0.6372,1,37.00723396355197
0.6421,1,37.2086467437765
0.647,1,37.41058691393962
0.6519,1,37.613086834279045
0.6568,1,37.816181374997434
0.6617,1,38.01990814602283
0.6666,1,38.22430775032818
0.6715,1,38.42942406337388
0.6764,1,38.63530454150836
0.6813,1,38.84200056246417
0.6862,1,39.0495678014007
0.6911,1,39.25806664627791
0.696,1,39.46756265670822
0.7009,1,39.678127070795135
0.7058,1,39.88983736482798
0.7107,1,40.102777871066735
0.7156,1,40.31704045916803
0.7205,1,40.532725287075316
0.7254,1,40.749941627370326
0.7303,1,40.968808775122966
0.7352,1,41.18945704310789
0.7401,1,41.41202884980016
0.745,1,41.63667990471904
0.7499,1,41.86358049429752
0.7547999999999999,1,42.092916869357914
0.7597,1,42.324892732240315
0.7646,1,42.55973081738508
0.7695000000000001,1,42.79767455337706
0.7744,1,43.03898978673732
0.7793,1,43.28396653761743
0.7842,1,43.53292074453268
0.7890999999999999,1,43.78619593882234
0.794,1,44.04416476914562
0.7988999999999999,1,44.30723027163117
0.8038000000000001,1,44.57582675213281
0.8087,1,44.85042011368805
0.8136,1,45.13150742571182
0.8185,1,45.41961549369779
0.8233999999999999,1,45.715298152756425
0.8283,1,46.019131980636494
0.8331999999999999,1,46.331710113792575
0.8381000000000001,1,46.65363386405628
