p,n,chalky
0.5,1,31.49999999999969
0.5049,1,31.751004717053377
0.5098,1,32.00205607761585
0.5147,1,32.25315567048369
0.5196,1,32.504305156612
0.5245,1,32.75550627321556
0.5294,1,33.006760838145595
0.5343,1,33.25807075457
0.5392,1,33.50943801597775
0.5441,1,33.76086471153846
0.549,1,34.0123530318426
0.5539,1,34.263905275050945
0.5588,1,34.51552385350078
0.5637,1,34.767211300789604
0.5686,1,35.01897027939108
0.5735,1,35.270803588842256
0.5784,1,35.52271417455845
0.5833,1,35.77470513732344
0.5882000000000001,1,36.02677974352275
0.5931,1,36.27894143618404
0.598,1,36.53119384690124
0.6029,1,36.78354080872048
0.6078,1,37.03598637008427
0.6127,1,37.288534809929835
0.6176,1,37.541190654058084
0.6225,1,37.79395869288943
0.6274,1,38.046844000755485
0.6323,1,38.299851956868665
0.6372,1,38.55298826814782
0.6421,1,38.806258994089575
0.647,1,39.059670573892824
0.6519,1,39.313229856085606
0.6568,1,39.566944130909
0.6617,1,39.82082116576425
0.6666,1,40.07486924406114
0.6715,1,40.32909720784016
0.6764,1,40.58351450459627
0.6813,1,40.83813123878892
0.6862,1,41.09295822857728
0.6911,1,41.34800706839492
0.696,1,41.60329019806298
0.7009,1,41.85882097923124
0.7058,1,42.11461378004458
0.7107,1,42.370684069060175
0.7156,1,42.62704851958062
0.7205,1,42.883725125738785
0.7254,1,43.14073333185722
0.7303,1,43.398094176833986
0.7352,1,43.65583045556267
0.7401,1,43.913966899695865
0.745,1,44.1725303804117
0.7499,1,44.43155013626003
0.7547999999999999,1,44.691058029630405
0.7597,1,44.95108883595853
0.7646,1,45.21168057043402
0.7695000000000001,1,45.47287485774537
0.7744,1,45.73471735130421
0.7793,1,45.99725820944597
0.7842,1,46.26055263735636
0.7890999999999999,1,46.52466150493789
0.794,1,46.78965205255225
0.7988999999999999,1,47.055598698600235
0.8038000000000001,1,47.322583965274376
0.8087,1,47.59069954159616
0.8136,1,47.860047506094155
0.8185,1,48.1307417352416
0.8233999999999999,1,48.40290952811858
0.8283,1,48.676693482728346
0.8331999999999999,1,48.95225366501136
0.8381000000000001,1,49.22977011781355
0.843,1,49.50944576377836
0.8479,1,49.79150976307514
0.8528,1,50.07622139356273
0.8576999999999999,1,50.36387452658194
0.8626,1,50.65480277466797
0.8674999999999999,1,50.94938538586054
0.8724000000000001,1,51.24805394948688
0.8773,1,51.551299955022195
0.8822,1,51.8596832010011
0.8871,1,52.173840973440775
0.892,1,52.494497786453806
0.8969,1,52.82247527912923
0.9017999999999999,1,53.15870156275624
0.9067000000000001,1,53.504218874976885
0.9116,1,53.86018778391873
0.9165,1,54.22788536596426
0.9214,1,54.60869375893761
0.9263,1,55.004074350954816
0.9312,1,55.41552184314275
0.9360999999999999,1,55.84449202639939
0.9410000000000001,1,56.29229822471775
0.9459,1,56.75997528688163
0.9508,1,57.24811825229041
0.9557,1,57.75671627055362
0.9606,1,58.28501969814744
0.9655,1,58.83149381256477
0.9703999999999999,1,59.39391491506282
0.9753000000000001,1,59.969639467207124
0.9802,1,60.55601672037538
0.9851,1,61.15083363416864
0.99,1,61.75262140273766
0.5,10,34.94772647887549
0.5049,10,35.20352457489854
