p,n,chalky
0.5,1,31.499999999999634
0.5049,1,31.68447662138379
0.5098,1,31.86910846890532
0.5147,1,32.05390226911555
0.5196,1,32.23886512756017
0.5245,1,32.42400455481693
0.5294,1,32.60932849462267
0.5343,1,32.79484535428618
0.5392,1,32.980564037590376
0.5441,1,33.1664939804187
0.549,1,33.35264518935824
0.5539,1,33.53902828356262
0.5588,1,33.725654540182795
0.5637,1,33.912535943708704
0.5686,1,34.099685239598884
0.5735,1,34.28711599261767
0.5784,1,34.474842650342474
0.5833,1,34.662880612348154
0.5882000000000001,1,34.85124630564158
0.5931,1,35.03995726696846
0.598,1,35.22903223268854
0.6029,1,35.418491236989304
0.6078,1,35.60835571929114
0.6127,1,35.79864864178752
0.6176,1,35.98939461817255
0.6225,1,36.18062005471006
0.6274,1,36.3723533049379
0.6323,1,36.564624839425534
0.6372,1,36.757467432166266
0.6421,1,36.95091636534186
0.647,1,37.14500965438914
0.6519,1,37.33978829548795
0.6568,1,37.53529653780978
0.6617,1,37.73158218309103
0.6666,1,37.92869691534821
0.6715,1,38.126696663802655
0.6764,1,38.325642002351245
0.6813,1,38.52559858919956
0.6862,1,38.726637650536006
0.6911,1,38.92883651238353
0.696,1,39.132279185000236
0.7009,1,39.3370570043764
0.7058,1,39.54326933548357
0.7107,1,39.751024341931746
0.7156,1,39.96043982653179
0.7205,1,40.1716441468841
0.7254,1,40.38477720945121
0.7303,1,40.59999154451768
0.7352,1,40.817453462870716
0.7401,1,41.037344292804484
0.745,1,41.25986169298168
0.7499,1,41.48522103253608
0.7547999999999999,1,41.71365682433377
0.7597,1,41.94542419021774
0.7646,1,42.180800328022535
0.7695000000000001,1,42.42008593881226
0.7744,1,42.66360655885239
0.7793,1,42.9117137239934
0.7842,1,43.164785874299085
0.7890999999999999,1,43.42322888399426
0.794,1,43.687476076615106
0.7988999999999999,1,43.95798755869516
0.8038000000000001,1,44.23524867925863
0.8087,1,44.519767399772526
0.8136,1,44.812070344301915
0.8185,1,45.11269729822339
0.8233999999999999,1,45.42219394336871
0.8283,1,45.74110266654712
0.8331999999999999,1,46.069951366190296
0.8381000000000001,1,46.40924031653357
0.843,1,46.75942733509803
0.8479,1,47.120911735538684
0.8528,1,47.494017822188276
0.8576999999999999,1,47.87897896917158
0.8626,1,48.27592358452008
0.8674999999999999,1,48.6848644328788
0.8724000000000001,1,49.105692816115415
0.8773,1,49.5381789311549
0.8822,1,49.981979302664705
0.8871,1,50.43665152994622
0.892,1,50.90167575300127
0.8969,1,51.37648135013317
0.9017999999999999,1,51.86047658861933
0.9067000000000001,1,52.3530784299642
0.9116,1,52.85373957613319
0.9165,1,53.36197019068912
0.9214,1,53.87735249595741
0.9263,1,54.39954749403995
0.9312,1,54.92829418018415
0.9360999999999999,1,55.46340259214777
0.9410000000000001,1,56.00474268978204
0.9459,1,56.55223128854429
0.9508,1,57.105819083210974
0.9557,1,57.665479289993364
0.9606,1,58.231198763724734
0.9655,1,58.80297178502483
0.9703999999999999,1,59.38079620344826
0.9753000000000001,1,59.96467134448249
0.9802,1,60.55459704026322
0.9851,1,61.15057326000636
0.99,1,61.75260000000004
0.5,10,36.3448436273802
0.5049,10,36.531842597984884
0.5098,10,36.7184850065286
0.5147,10,36.904777708560395
0.5196,10,37.09072783113422
0.5245,10,37.27634280493204
0.5294,10,37.461630398944166
0.5343,10,37.64659875803995
0.5392,10,37.83125644367678
0.5441,10,38.01561247812132
0.549,10,38.19967639253649
0.5539,10,38.38345827937414
0.5588,10,38.566968849508726
0.5637,10,38.750219494637015
0.5686,10,38.933222355496135
0.5735,10,39.11599039653918
0.5784,10,39.29853748777626
0.5833,10,39.480878494507685
0.5882000000000001,10,39.66302937586903
0.5931,10,39.84500729310461
0.598,10,40.026830728632476
0.6029,10,40.208519617086004
0.6078,10,40.39009548962865
0.6127,10,40.57158163297063
0.6176,10,40.7530032647226
0.6225,10,40.934387726783044
0.6274,10,41.115764698769034
0.6323,10,41.29716643357108
0.6372,10,41.47862801740891
0.6421,10,41.660187656910246
0.647,10,41.84188699602005
0.6519,10,42.02377146572176
0.6568,10,42.20589066980842
0.6617,10,42.38829881010745
0.6666,10,42.57105515480828
0.6715,10,42.75422455361651
0.6764,10,42.93787800353044
