p,n,chalky
0.5,1,31.500000000000153
0.5049,1,31.789422057471256
0.5098,1,32.0788568473382
0.5147,1,32.36830475371473
0.5196,1,32.65776617629076
0.5245,1,32.947241531131645
0.5294,1,33.23673125152221
0.5343,1,33.526235788866806
0.5392,1,33.81575561364054
0.5441,1,34.10529121641144
0.549,1,34.39484310891582
0.5539,1,34.684411825216536
0.5588,1,34.973997922926145
0.5637,1,35.26360198451948
0.5686,1,35.553224618731996
0.5735,1,35.842866462051276
0.5784,1,36.13252818031534
0.5833,1,36.42221047041915
0.5882000000000001,1,36.711914062143265
0.5931,1,37.00163972010978
0.598,1,37.291388245885116
0.6029,1,37.58116048023082
0.6078,1,37.87095730552312
0.6127,1,38.16077964835313
0.6176,1,38.45062848232422
0.6225,1,38.74050483106349
0.6274,1,39.03040977146789
0.6323,1,39.32034443720619
0.6372,1,39.61031002249538
0.6421,1,39.90030778619052
0.647,1,40.190339056200536
0.6519,1,40.48040523427728
0.6568,1,40.770507801202996
0.6617,1,41.06064832242103
0.6666,1,41.35082845415377
0.6715,1,41.64104995005857
0.6764,1,41.93131466847359
0.6813,1,42.22162458031793
0.6862,1,42.51198177771968
0.6911,1,42.80238848344004
0.696,1,43.09284706119511
0.7009,1,43.38336002696122
0.7058,1,43.673930061387935
0.7107,1,43.96456002343696
0.7156,1,44.25525296539503
0.7205,1,44.54601214942342
0.7254,1,44.83684106583038
0.7303,1,45.12774345327571
0.7352,1,45.4187233211557
0.7401,1,45.7097849744371
0.745,1,46.00093304126685
0.7499,1,46.29217250371783
0.7547999999999999,1,46.583508732096604
0.7597,1,46.87494752329729
0.7646,1,47.166495143771016
0.7695000000000001,1,47.4581583777666
0.7744,1,47.74994458160664
0.7793,1,48.04186174489957
0.7842,1,48.3339185597298
0.7890999999999999,1,48.62612449906648
0.794,1,48.91848990584161
0.7988999999999999,1,49.21102609442352
0.8038000000000001,1,49.50374546652881
0.8087,1,49.79666164401203
0.8136,1,50.08978962145099
0.8185,1,50.383145942030616
0.8233999999999999,1,50.67674890095075
0.8283,1,50.97061878147501
0.8331999999999999,1,51.26477812984678
0.8381000000000001,1,51.559252076678405
0.843,1,51.85406871415689
0.8479,1,52.14925954059687
0.8528,1,52.44485998664862
0.8576999999999999,1,52.74091004101223
0.8626,1,53.037454998062465
0.8674999999999999,1,53.334546355671705
0.8724000000000001,1,53.63224289917788
0.8773,1,53.93061201748443
0.8822,1,54.22973131054058
0.8871,1,54.529690565099074
0.892,1,54.83059419933951
0.8969,1,55.132564309004124
0.9017999999999999,1,55.43574449147656
0.9067000000000001,1,55.74030468457183
0.9116,1,56.046447340756274
0.9165,1,56.35441537545879
0.9214,1,56.664502495465044
0.9263,1,56.97706675310823
0.9312,1,57.29254851860839
0.9360999999999999,1,57.61149456834143
0.9410000000000001,1,57.93459072853001
0.9459,1,58.26270660542884
0.9508,1,58.59695753349826
0.9557,1,58.938791180457265
0.9606,1,59.29010942913688
0.9655,1,59.65344005476202
0.9703999999999999,1,60.03217585573327
0.9753000000000001,1,60.430895260177614
0.9802,1,60.85574733002382
0.9851,1,61.31475872641046
0.99,1,61.817493746873446
0.5,10,33.351280579103296
0.5049,10,33.651495179080406
