p,n,chalky
0.5,1,31.499999999999908
0.5049,1,31.722354590866885
0.5098,1,31.94479209427741
0.5147,1,32.167315627343825
0.5196,1,32.389928462100826
0.5245,1,32.61263403505196
0.5294,1,32.83543595741567
0.5343,1,33.05833802613643
0.5392,1,33.28134423571271
0.5441,1,33.50445879093026
0.549,1,33.727686120565245
0.5539,1,33.951030892147735
0.5588,1,34.17449802788772
0.5637,1,34.39809272185622
0.5686,1,34.62182045854495
0.5735,1,34.84568703292837
0.5784,1,35.06969857217219
0.5833,1,35.293861559135635
0.5882000000000001,1,35.51818285785091
0.5931,1,35.74266974115612
0.598,1,35.96732992070596
0.6029,1,36.192171579582876
0.6078,1,36.41720340777678
0.6127,1,36.642434640816674
0.6176,1,36.86787510187818
0.6225,1,37.09353524772538
0.6274,1,37.31942621888666
0.6323,1,37.54555989450782
0.6372,1,37.771948952385536
0.6421,1,37.998606934737154
0.647,1,38.225548320329366
0.6519,1,38.45278860367139
0.6568,1,38.68034438205339
0.6617,1,38.90823345131662
0.6666,1,39.13647491134676
0.6715,1,39.36508928240965
0.6764,1,39.59409863358344
0.6813,1,39.82352672471115
0.6862,1,40.05339916347465
0.6911,1,40.28374357939029
0.696,1,40.51458981677707
0.7009,1,40.74597014900361
0.7058,1,40.977919516620744
0.7107,1,41.2104757923406
0.7156,1,41.44368007620045
0.7205,1,41.67757702469821
0.7254,1,41.91221521817603
0.7303,1,42.14764757129653
0.7352,1,42.38393179207965
0.7401,1,42.62113089567331
0.745,1,42.85931377981633
0.7499,1,43.09855586981763
0.7547999999999999,1,43.338939841820505
0.7597,1,43.58055643415252
0.7646,1,43.823505357649545
0.7695000000000001,1,44.067896316984715
0.7744,1,44.31385015618027
0.7793,1,44.56150014257871
0.7842,1,44.810993404519905
0.7890999999999999,1,45.0624925386808
0.794,1,45.31617740329943
0.7988999999999999,1,45.57224711308185
0.8038000000000001,1,45.830922250109914
0.8087,1,46.09244730204857
0.8136,1,46.35709333373542
0.8185,1,46.625160889936026
0.8233999999999999,1,46.89698311452489
0.8283,1,47.17292905312391
0.8331999999999999,1,47.45340708044586
0.8381000000000001,1,47.73886835801892
0.843,1,48.029810180012404
0.8479,1,48.32677900176183
0.8528,1,48.630372864645814
0.8576999999999999,1,48.94124283034263
0.8626,1,49.260092917209285
0.8674999999999999,1,49.587677895225895
0.8724000000000001,1,49.92479815343189
0.8773,1,50.272290724381065
0.8822,1,50.63101546671962
0.8871,1,51.00183541971225
0.892,1,51.38559052160864
0.8969,1,51.78306431188682
0.9017999999999999,1,52.194944002439975
0.9067000000000001,1,52.62177546493528
0.9116,1,53.06391622746451
0.9165,1,53.52149135465516
0.9214,1,53.99435875986109
0.9263,1,54.48209151351228
0.9312,1,54.983984379241676
0.9360999999999999,1,55.49908951086781
0.9410000000000001,1,56.026281760490455
0.9459,1,56.56434790626584
0.9508,1,57.11208773254404
0.9557,1,57.66841036598255
0.9606,1,58.2324086242228
0.9655,1,58.803398411735486
0.9703999999999999,1,59.38091871002587
0.9753000000000001,1,59.964697946178205
0.9802,1,60.55460090053577
0.9851,1,61.15057355731089
0.99,1,61.752600007279085
0.5,10,35.66090529241872
0.5049,10,35.88700864090337
0.5098,10,36.11275091102453
0.5147,10,36.33813547494356
