p,n,chalky
0.5,1,31.49999999999999
0.5049,1,31.593312941206786
0.5098,1,31.68728621575906
0.5147,1,31.78196179541285
0.5196,1,31.87738477136781
0.5245,1,31.973603602549034
0.5294,1,32.070670382682856
0.5343,1,32.16864112710722
0.5392,1,32.26757608015138
0.5441,1,32.367540043800886
0.549,1,32.46860272815218
0.5539,1,32.570839123921026
0.5588,1,32.67432989691187
0.5637,1,32.77916180392151
0.5686,1,32.8854281289898
0.5735,1,32.99322913821233
0.5784,1,33.102672550473095
0.5833,1,33.21387402041287
0.5882000000000001,1,33.3269576287025
0.5931,1,33.44205637321013
0.598,1,33.5593126529232
0.6029,1,33.678878734494546
0.6078,1,33.80091718902468
0.6127,1,33.925601284166945
0.6176,1,34.053115313896946
0.6225,1,34.18365484534866
0.6274,1,34.31742685910235
0.6323,1,34.45464975631174
0.6372,1,34.595553203282506
0.6421,1,34.740377781775464
0.647,1,34.88937441171068
0.6519,1,35.04280351245087
0.6568,1,35.20093386985401
0.6617,1,35.36404117927157
0.6666,1,35.532406240099256
0.6715,1,35.70631278581169
0.6764,1,35.8860449449967
0.6813,1,36.0718843439556
0.6862,1,36.26410687991187
0.6911,1,36.462979215404346
0.696,1,36.66875506822704
0.7009,1,36.88167139604133
0.7058,1,37.101944598744026
0.7107,1,37.32976688259515
0.7156,1,37.56530294545309
0.7205,1,37.80868714959967
0.7254,1,38.06002134518465
0.7303,1,38.31937349149416
0.7352,1,38.586777194298236
0.7401,1,38.8622322360158
0.745,1,39.14570612346666
0.7499,1,39.437136619169664
0.7547999999999999,1,39.73643516139296
0.7597,1,40.04349102110323
0.7646,1,40.35817599632132
0.7695000000000001,1,40.680349411172
0.7744,1,41.009863171689474
0.7793,1,41.346566634796254
0.7842,1,41.690311070167795
0.7890999999999999,1,42.040953534152806
0.794,1,42.39836002604736
0.7988999999999999,1,42.76240785426507
0.8038000000000001,1,43.13298719748593
0.8087,1,43.51000189835315
0.8136,1,43.893369570477766
0.8185,1,44.28302113064157
0.8233999999999999,1,44.67889988602876
0.8283,1,45.08096031146105
0.8331999999999999,1,45.489166645595276
0.8381000000000001,1,45.903491420362535
