p,n,chalky
0.5,1,31.500000000000043
0.5049,1,31.584755425229357
0.5098,1,31.670279875538217
0.5147,1,31.7566239327997
0.5196,1,31.8438419828691
0.5245,1,31.931992511393446
0.5294,1,32.02113841963781
0.5343,1,32.11134736072956
0.5392,1,32.202692096440146
0.5441,1,32.29525087430399
0.549,1,32.38910782441086
0.5539,1,32.48435337468108
0.5588,1,32.58108468274444
0.5637,1,32.67940608171529
0.5686,1,32.77942953616275
0.5735,1,32.88127510338516
0.5784,1,32.985071393704786
0.5833,1,33.09095602187592
0.5882000000000001,1,33.19907603985897
0.5931,1,33.30958833912496
0.598,1,33.422660008360985
0.6029,1,33.53846862996523
0.6078,1,33.657202496107175
0.6127,1,33.77906072247069
0.6176,1,33.90425323522818
0.6225,1,34.03300060445504
0.6274,1,34.16553369533443
0.6323,1,34.302093107353514
0.6372,1,34.44292837160527
0.6421,1,34.58829687761334
0.647,1,34.73846250421172
0.6519,1,34.89369393429789
0.6568,1,35.05426264112101
0.6617,1,35.22044054441216
0.6666,1,35.39249734825203
0.6715,1,35.57069758899013
0.6764,1,35.75529744039975
0.6813,1,35.94654134381411
0.6862,1,36.144658552114294
0.6911,1,36.34985969657217
0.696,1,36.56233350282178
0.7009,1,36.782243794533166
0.7058,1,37.00972692857154
0.7107,1,37.24488980165737
0.7156,1,37.48780855445538
0.7205,1,37.7385280740988
0.7254,1,37.99706236098368
0.7303,1,38.263395782027516
0.7352,1,38.53748518346932
0.7401,1,38.819262785634706
0.745,1,39.108639734434405
0.7499,1,39.405510144259296
0.7547999999999999,1,39.70975543838304
0.7597,1,40.02124877886033
0.7646,1,40.339859379567436
0.7695000000000001,1,40.665456513090476
0.7744,1,40.99791305258414
0.7793,1,41.337108430096045
0.7842,1,41.682930938897954
0.7890999999999999,1,42.0352793545231
0.794,1,42.394063893199785
0.7988999999999999,1,42.7592065636841
0.8038000000000001,1,43.13064099672053
0.8087,1,43.50831185429866
0.8136,1,43.89217392854582
0.8185,1,44.28219103848886
0.8233999999999999,1,44.678334823782805
0.8283,1,45.080583519982554
0.8331999999999999,1,45.48892078228959
0.8381000000000001,1,45.903334606049334
0.843,1,46.323816374379795
0.8479,1,46.75036004750103
0.8528,1,47.182961495437084
0.8576999999999999,1,47.621617966146125
0.8626,1,48.066327674765354
0.8674999999999999,1,48.51708949620439
0.8724000000000001,1,48.97390274226341
0.8773,1,49.436767005177515
0.8822,1,49.905682051387245
0.8871,1,50.380647751863506
0.892,1,50.86166403803208
0.8969,1,51.34873087493505
0.9017999999999999,1,51.841848245535246
0.9067000000000001,1,52.34101614192505
0.9116,1,52.846234560624005
0.9165,1,53.35750350018706
0.9214,1,53.87482296005139
0.9263,1,54.39819294001283
0.9312,1,54.927613440002865
0.9360999999999999,1,55.463084460000545
0.9410000000000001,1,56.0046060000001
0.9459,1,56.552178060000024
0.9508,1,57.105800640000005
0.9557,1,57.66547374
0.9606,1,58.23119736
0.9655,1,58.802971500000005
0.9703999999999999,1,59.38079615999999
0.9753000000000001,1,59.96467134000003
0.9802,1,60.55459703999999
0.9851,1,61.15057326
0.99,1,61.75260000000001
0.5,10,37.34845315937591
0.5049,10,37.43240371621614
0.5098,10,37.51650456907461
0.5147,10,37.60081006381343
0.5196,10,37.68537887050539
0.5245,10,37.770274360088735
