p,n,chalky
0.5,1,31.49999999999993
0.5049,1,31.74143643475613
0.5098,1,31.982930335471938
0.5147,1,32.224483723528145
0.5196,1,32.46609871486704
0.5245,1,32.70777752551178
0.5294,1,32.949522477469706
0.5343,1,33.191336005051966
0.5392,1,33.433220661647596
0.5441,1,33.67517912698138
0.549,1,33.91721421490683
0.5539,1,34.15932888177096
0.5588,1,34.401526235403296
0.5637,1,34.643809544786635
0.5686,1,34.88618225046156
0.5735,1,35.128647975736726
0.5784,1,35.371210538775564
0.5833,1,35.61387396563696
0.5882000000000001,1,35.8566425043587
0.5931,1,36.099520640182014
0.598,1,36.342513112022424
0.6029,1,36.58562493030601
0.6078,1,36.828861396301924
0.6127,1,37.07222812310015
0.6176,1,37.31573105839093
0.6225,1,37.5593765092307
0.6274,1,37.80317116899303
0.6323,1,38.04712214672623
0.6372,1,38.291236999170344
0.6421,1,38.53552376571007
0.647,1,38.77999100657316
0.6519,1,39.02464784462886
0.6568,1,39.26950401116992
0.6617,1,39.514569896122936
0.6666,1,39.75985660318348
0.6715,1,40.00537601042353
0.6764,1,40.25114083700483
0.6813,1,40.49716471670776
0.6862,1,40.74346227907171
0.6911,1,40.99004923905435
0.696,1,41.23694249623975
0.7009,1,41.4841602447614
0.7058,1,41.73172209526182
0.7107,1,41.979649210404716
0.7156,1,42.227964455657535
0.7205,1,42.47669256730776
0.7254,1,42.725860339960086
0.7303,1,42.975496836084545
0.7352,1,43.22563362055984
0.7401,1,43.476305023590115
0.745,1,43.72754843587778
0.7499,1,43.979404640515405
0.7547999999999999,1,44.23191818673186
0.7597,1,44.4851378114111
0.7646,1,44.73911691520507
0.7695000000000001,1,44.99391410110471
0.7744,1,45.249593784546306
0.7793,1,45.50622688551824
0.7842,1,45.76389161473516
0.7890999999999999,1,46.02267436778668
0.794,1,46.28267074324947
0.7988999999999999,1,46.5439867031239
0.8038000000000001,1,46.8067398966038
0.8087,1,47.07106117111801
0.8136,1,47.33709629776688
0.8185,1,47.60500794163806
0.8233999999999999,1,47.87497791089594
0.8283,1,48.1472097217697
0.8331999999999999,1,48.421931519246556
0.8381000000000001,1,48.69939939482949
0.843,1,48.979901142264424
0.8479,1,49.263760488376626
0.8528,1,49.55134182715426
0.8576999999999999,1,49.84305546824527
0.8626,1,50.13936338220779
0.8674999999999999,1,50.44078537883672
0.8724000000000001,1,50.74790558449212
0.8773,1,51.0613789802346
0.8822,1,51.38193761315303
0.8871,1,51.71039588522392
0.892,1,52.04765404397803
0.8969,1,52.394698637503765
0.9017999999999999,1,52.7525982543879
0.9067000000000001,1,53.122492372620826
0.9116,1,53.50557066001258
0.9165,1,53.90303974399056
0.9214,1,54.31607454568189
0.9263,1,54.74575212058301
0.9312,1,55.19296803745763
0.9360999999999999,1,55.65833911885921
0.9410000000000001,1,56.14210204120404
0.9459,1,56.64402429848856
0.9508,1,57.163350557009
0.9557,1,57.69881012485475
0.9606,1,58.248705859076104
0.9655,1,58.811088159639965
0.9703999999999999,1,59.38399088093818
0.9753000000000001,1,59.96567713410942
0.9802,1,60.55482641046968
0.9851,1,61.15060476481478
0.99,1,61.7526017295087
0.5,10,35.21122630702905
0.5049,10,35.45708185712962
0.5098,10,35.70259139981122
0.5147,10,35.94775737677058
0.5196,10,36.192582199979796
0.5245,10,36.4370682613695
0.5294,10,36.681217942398206
0.5343,10,36.925033623478846
0.5392,10,37.1685176932832
0.5441,10,37.41167255788688
0.549,10,37.65450064989992
0.5539,10,37.897004437619366
0.5588,10,38.1391864343536
0.5637,10,38.381049208112884
0.5686,10,38.62259539178835
0.5735,10,38.863827694076804
0.5784,10,39.10474891136726
0.5833,10,39.34536194079675
0.5882000000000001,10,39.58566979472318
0.5931,10,39.82567561686367
0.598,10,40.06538270030768
0.6029,10,40.30479450764242
0.6078,10,40.54391469339318
0.6127,10,40.78274712902537
0.6176,10,41.02129593066424
0.6225,10,41.25956548977526
0.6274,10,41.497560507011926
0.6323,10,41.73528602943796
0.6372,10,41.97274749140715
0.6421,10,42.20995075937897
0.647,10,42.44690218099472
0.6519,10,42.68360863887369
0.6568,10,42.92007760955533
0.6617,10,43.156317228229504
0.6666,10,43.392336359986636
0.6715,10,43.62814467836776
0.6764,10,43.86375275227622
0.6813,10,44.099172142452566
0.6862,10,44.334415508848494
0.6911,10,44.569496730518374
0.696,10,44.804431039873414
0.7009,10,45.039235173395646
0.7058,10,45.2739275411477
0.7107,10,45.508528417813324
0.7156,10,45.743060158259325
0.7205,10,45.97754744100139
0.7254,10,46.21201754336839
0.7303,10,46.44650065261259
0.7352,10,46.681030217687116
0.7401,10,46.91564334697538
0.745,10,47.150381257876276
0.7499,10,47.38528978482958
0.7547999999999999,10,47.62041995308801
0.7597,10,47.8558286263811
0.7646,10,48.09157923747664
0.7695000000000001,10,48.32774261150672
0.7744,10,48.56439789286215
0.7793,10,48.801633587218
0.7842,10,49.039548730905594
0.7890999999999999,10,49.27825420020816
0.794,10,49.51787417291952
0.7988999999999999,10,49.75854775358807
0.8038000000000001,10,50.000430771727224
0.8087,10,50.243697758488736
0.8136,10,50.48854410122619
0.8185,10,50.73518836613732
0.8233999999999999,10,50.98387476574935
0.8283,10,51.234875729122066
0.8331999999999999,10,51.488494506783894
0.8381000000000001,10,51.74506770788656
0.843,10,52.00496762216279
0.8479,10,52.26860412245742
0.8528,10,52.53642587390394
0.8576999999999999,10,52.808920493661
0.8626,10,53.08661321310532
0.8674999999999999,10,53.37006349884645
0.8724000000000001,10,53.6598590015715
0.8773,10,53.95660614148157
0.8822,10,54.26091663348957
0.8871,10,54.573389340534916
0.892,10,54.89458706082287
0.8969,10,55.22500824290593
0.9017999999999999,10,55.5650542012812
0.9067000000000001,10,55.91499315450357
0.9116,10,56.27492324505713
0.9165,10,56.6447374673508
0.9214,10,57.02409389866445
0.9263,10,57.41239451223291
0.9312,10,57.80877482273782
0.9360999999999999,10,58.21210443041559
0.9410000000000001,10,58.62099561831052
0.9459,10,59.03381514262307
0.9508,10,59.44869184899281
0.9557,10,59.863489274856995
0.9606,10,60.27562217149587
0.9655,10,60.68146852214779
0.9703999999999999,10,61.075317931932524
0.9753000000000001,10,61.448888141617005
0.9802,10,61.793880880323236
0.9851,10,62.1085354994141
0.99,10,62.40229469851805
0.5,100,37.2899830970428
0.5049,100,37.54799145734093
0.5098,100,37.805333929779174
0.5147,100,38.06202310650641
0.5196,100,38.31806850584113
0.5245,100,38.57347681621904
0.5294,100,38.82825218797933
0.5343,100,39.08239656312422
0.5392,100,39.33591003260923
0.5441,100,39.588791209442434
0.549,100,39.84103760713932
0.5539,100,40.09264601199135
0.5588,100,40.34361283890874
0.5637,100,40.593934461615916
0.5686,100,40.84360750822632
0.5735,100,41.09262911569915
0.5784,100,41.34099713774874
0.5833,100,41.58871030240622
0.5882000000000001,100,41.83576831760175
0.5931,100,42.08217192505982
0.598,100,42.32792290433911
0.6029,100,42.57302403096643
0.6078,100,42.81747899397638
0.6127,100,43.061292280057934
0.6176,100,43.30446903188664
0.6225,100,43.547014889844974
0.6274,100,43.78893582646375
0.6323,100,44.030237982929165
0.6372,100,44.27092751724455
0.6421,100,44.51101047265993
0.647,100,44.75049267404386
0.6519,100,44.98937965925081
0.6568,100,45.227676650038504
0.6617,100,45.46538856648468
0.6666,100,45.70252008682549
0.6715,100,45.93907575208798
0.6764,100,46.17506011428532
0.6813,100,46.41047792506793
0.6862,100,46.6453343598751
0.6911,100,46.87963527223435
0.696,100,47.113387472168874
0.7009,100,47.346599022471644
0.7058,100,47.579279546547454
0.7107,100,47.811440543164466
0.7156,100,48.04309570403434
0.7205,100,48.27426123211979
0.7254,100,48.50495616073689
0.7303,100,48.735202676010026
0.7352,100,48.965026447650075
0.7401,100,49.194456975833525
0.745,100,49.42352796463161
0.7499,100,49.652277734883484
0.7547999999999999,100,49.88074969125319
0.7597,100,50.10899286002508
0.7646,100,50.33706251507626
0.7695000000000001,100,50.56502090933684
0.7744,100,50.792938128712876
0.7793,100,51.02089308319649
0.7842,100,51.24897464694358
0.7890999999999999,100,51.47728295498661
0.794,100,51.705930857732554
0.7988999999999999,100,51.935045526932825
0.8038000000000001,100,52.1647701965228
0.8087,100,52.395266008896954
0.8136,100,52.62671392124935
0.8185,100,52.85931660665175
0.8233999999999999,100,53.09330026008587
0.8283,100,53.32891619022748
0.8331999999999999,100,53.56644204313286
