"","Team 1","Team 2","Team 3","Team 4","Team 5","Team 6","Team 7","Team 8","Team 9","Team 10","Team 11","Team 12","Team 13","Team 14","Team 15","Team 16","Team 17","Team 18","Team 19","Team 20","Team 21","Team 22","Team 23","Team 24","Team 25","Team 26","Team 27","Team 28","Team 29","Team 30","Team 31","Team 32","Team 33","Team 34","Team 35","Team 36","Team 37","Team 38","Team 39","Team 40","Team 41","Team 42","Team 43","Team 44","Team 45","Team 46","Team 47","Team 48","Team 49","Team 50","Team 51","Team 52","Team 53","Team 54","Team 55","Team 56","Team 57","Team 58","Team 59","Team 60","Team 61","Team 62","Team 63","Team 64"
"Team 21",0.197213127105002,0.231727153840616,0.242339823256138,0.257092430895483,0.287236883876185,0.319680122731343,0.330013059894653,0.340904923394501,0.345056956861144,0.370812437184396,0.374098955555956,0.376978586713869,0.377515310570343,0.430215938943964,0.43701685276409,0.449360372785828,0.459601987622441,0.471136386079381,0.491409075042075,0.49743398901116,NA,0.52735583681602,0.554297286945691,0.554906882728725,0.557340012272268,0.558654969553746,0.56074340045354,0.561365067024688,0.563302515155263,0.576834443550597,0.590165985616635,0.594499173755629,0.595902087251727,0.604553715767332,0.617731572734402,0.628183946221556,0.629653299698869,0.630243344119147,0.633466021734626,0.63574424719083,0.653921951081783,0.65651445594027,0.664898480001008,0.667885585927851,0.693981329218509,0.703663925950151,0.716464443809081,0.720177648659277,0.720219610480964,0.720491031609897,0.751396368497068,0.751594100407863,0.75904665626016,0.782000584826925,0.794394758088427,0.794689311207807,0.797347672609154,0.802338930493288,0.838796311789208,0.84643019586651,0.859638585149493,0.873568307178384,0.885215953473655,0.919767000390737
"Team 22",0.180444778900042,0.212802101181864,0.222799391213938,0.236734137337567,0.26534412959233,0.296342689957664,0.306260875410761,0.316739417971186,0.320740357296235,0.3456386730101,0.348825772556473,0.351620152575979,0.352141178914334,0.403596241760557,0.410279355092419,0.422434339512246,0.432544337599951,0.4439575511139,0.464086998163165,0.47008655133847,0.47264416318398,NA,0.527102476536726,0.527717575738026,0.53017349409878,0.531501315206737,0.533610967206137,0.534239138182131,0.536197409582173,0.549898124316526,0.563436025371217,0.567844881228607,0.569273198349726,0.578091291551797,0.591555203404007,0.602262475245421,0.603769653124986,0.604375024950138,0.607682816957846,0.610022641572382,0.62873434239486,0.631409176795404,0.640070030914522,0.643159678701889,0.670239000119125,0.680326777491837,0.693696554725188,0.6975820728122,0.697626000382311,0.697910146521632,0.730377912939196,0.730586368249522,0.738449860096658,0.762752623404013,0.775927557760528,0.776241115237973,0.77907193736418,0.784391603398454,0.823430773871694,0.83164625664554,0.845894692998167,0.860967784643975,0.873608311893985,0.911303273124245
"Team 23",0.164949442583396,0.195189916247522,0.204574822932217,0.217688994050332,0.244735336170654,0.27422498038834,0.283701370959302,0.293734865015419,0.297571773949836,0.321522885509901,0.32459792274355,0.32729576957823,0.327798974761416,0.377771193439912,0.384302225305503,0.396204666102863,0.406128331622583,0.417357175735559,0.437228909890793,0.443168374883679,0.445702713054309,0.472897523463274,NA,0.500616953058735,0.50308109615313,0.504413912422042,0.506532292788341,0.507163250641516,0.509130763602434,0.522919630396775,0.536585148322294,0.541044287776479,0.542489816122682,0.551424165292107,0.565098865067155,0.576002583516365,0.577539469125036,0.578156916326018,0.581532137138876,0.583921138123878,0.6030703233276,0.605814134398272,0.614709414415958,0.617886796683098,0.645827863427415,0.656279440401623,0.670167358797326,0.674211174186469,0.674256911281918,0.674552773115825,0.708482334390833,0.708700966444878,0.716955760914076,0.742559449697612,0.756497771032266,0.756829996827623,0.759830412355132,0.765473917926143,0.807096036316956,0.815901624854437,0.83121214569675,0.847462373769624,0.86113273757859,0.902131582143049
"Team 24",0.164609804179648,0.194802537009699,0.204173543295548,0.217269016996931,0.244279473045899,0.273734095983838,0.283200142283221,0.293223166249909,0.297056202450042,0.320984779348289,0.324057128209375,0.326752654817435,0.327255431199563,0.377191284125213,0.383718472993005,0.395614451130539,0.405533262506423,0.416757199793938,0.436621774579566,0.442559477845527,0.445093117271275,0.472282424261974,0.499383046941265,NA,0.502464161830814,0.503797000722924,0.505915435089212,0.506546413307379,0.508514002389801,0.522303938878806,0.535971442955238,0.540431430000936,0.541877254182503,0.550813660750353,0.564492272806565,0.575399772446904,0.576937238226153,0.577554921796475,0.580931467977538,0.583321441069856,0.602479436754444,0.605224658593132,0.614124767944479,0.61730396998613,0.645263187072241,0.655722544594284,0.669621636833656,0.67366888493587,0.673714661318795,0.674010777543292,0.707972382135999,0.708191239119019,0.716454699017505,0.742087408025545,0.75604289013691,0.756375536688493,0.759379776895845,0.765030596955111,0.806711526231038,0.815530655043768,0.830865632076392,0.847143086151561,0.860837365590355,0.901913482091083
"Team 25",0.163258848949227,0.193261114381689,0.202576625508859,0.215597422463634,0.242464441706169,0.271778918108505,0.281203530945568,0.291184596589828,0.295002107219035,0.318840272026947,0.321901825450394,0.324588033123608,0.325089087082793,0.374878579546771,0.381390255246927,0.393260113066462,0.403159271529435,0.414363302438766,0.434198718599728,0.440129213116134,0.442659987727732,0.46982650590122,0.49691890384687,0.497535838169186,NA,0.501332888776401,0.503451474501304,0.504082514903644,0.506050348301305,0.519844139624515,0.533519165606941,0.537982404855293,0.539429367585145,0.54837372701358,0.562067565936366,0.572989855871549,0.574529595408946,0.575148205622133,0.578529950504199,0.580923739483348,0.600116402869192,0.602867186735395,0.611786353194935,0.614972742383513,0.643003779197087,0.653493981012973,0.667437413724127,0.671498292673363,0.671544225084104,0.67184135161739,0.705930359094847,0.706150111256329,0.714448065915972,0.740196395676797,0.754220310323447,0.754554635247602,0.757574132952737,0.76325413736229,0.805169938088034,0.8140431908972,0.82947596578107,0.845862350100565,0.859652360122658,0.901038040255903
"Team 26",0.162531834993806,0.19243122213034,0.201716733191898,0.214697140699296,0.241486508761965,0.270725005018477,0.280127129464382,0.290085408002111,0.293894483025959,0.317683476048556,0.320739152061101,0.323420284975357,0.323920400838424,0.373629991160466,0.380133167185834,0.391988692400726,0.401877044780919,0.413070103833756,0.432889373785137,0.438815854588127,0.441345030446253,0.468498684793263,0.495586087577958,0.496202999277076,0.498667111223599,NA,0.502118624711255,0.502749685977329,0.504717611704515,0.518513209547978,0.532192029844967,0.536656939302815,0.538104489128583,0.547052973537423,0.560754781928754,0.571684863219435,0.573225803538612,0.57384490330834,0.577229396653548,0.57962520495197,0.59883627053368,0.601590014197142,0.610519333399929,0.613709555689868,0.64177898733257,0.652285717022375,0.666252939245514,0.670321137471487,0.67036715367868,0.670664822817492,0.704822350728923,0.705042584924075,0.713359119513873,0.739169792596658,0.753230647731725,0.753565878998869,0.756593616667709,0.762289385886904,0.80433220704639,0.813234763168682,0.828720513792831,0.845165941859915,0.859007871228679,0.900561614864352
"Team 27",0.161381616050673,0.191117696441462,0.200355550080739,0.213271767151478,0.239937621501354,0.269055104087611,0.278421374949967,0.28834330382558,0.292138916997419,0.315849371639903,0.318895651269422,0.321568669295179,0.322067284897594,0.371648820614341,0.378138330939463,0.38997078202107,0.399841705984991,0.411017031745545,0.430810099371642,0.436730035667806,0.43925659954646,0.466389032793863,0.493467707211659,0.494084564910788,0.496548525498696,0.497881375288745,NA,0.500631075971539,0.502599090903342,0.516397157389581,0.53008161173791,0.534549047225088,0.535997488598523,0.544952273561879,0.558666362552239,0.569608525220217,0.571151331927799,0.571771192905379,0.575159962667184,0.577558915733415,0.596798723257936,0.599557100628784,0.608502331534392,0.611698567236324,0.639828367224545,0.650361140148735,0.664365891338375,0.668445644893466,0.668491793416587,0.668790319349966,0.703056184195589,0.703277181381649,0.711623133046826,0.737532609460839,0.751652069073311,0.751988738713544,0.755029554310934,0.760750349516284,0.802995025575728,0.811944196710441,0.827514259182714,0.844053711541959,0.857978364112995,0.899800135277527
"Team 28",0.161040274616527,0.190727763990788,0.199951428942858,0.212848528311743,0.239477572374159,0.268558952483485,0.277914518447093,0.287825589633012,0.29161718043728,0.315304151929846,0.31834761993797,0.32101820938923,0.321516375960281,0.371059521020285,0.377544924094445,0.389370433100043,0.399236106145794,0.410406080364944,0.430191215946479,0.436109163868898,0.438634932975312,0.465760861817869,0.492836749358484,0.493453586692621,0.495917485096356,0.497250314022671,0.499368924028461,NA,0.501968027843827,0.515766734025365,0.529452772266445,0.533920929575638,0.535369626615449,0.544326227429159,0.558043882399485,0.568989571618155,0.570532924204347,0.571153007888014,0.574543029490129,0.57694290381843,0.596191151535915,0.598950892241082,0.60790080882367,0.61109881681242,0.639246440970519,0.649786916881522,0.663802778689003,0.667885955372569,0.667932143097982,0.668230922883527,0.702528919589285,0.702750143276207,0.711104829506823,0.73704366593552,0.751180554618701,0.751517652152801,0.754562358482231,0.760290600232988,0.802595390148455,0.811558454935578,0.827153656029742,0.843721156061196,0.857670495717068,0.899572314492555
"Team 29",0.15997953314638,0.189515649260634,0.198695088052438,0.211532577720155,0.238046774332952,0.267015406191428,0.276337515619523,0.286214639052166,0.289993649691083,0.313607129308203,0.316641792088516,0.319304774719376,0.319801534702803,0.369224234999634,0.375696722123928,0.387500379856008,0.39734950320072,0.408502585036131,0.428262610848483,0.434174243469651,0.436697484844737,0.463802590417827,0.490869236397566,0.491485997610199,0.493949651698695,0.495282388295485,0.497400909096658,0.498031972156173,NA,0.51380041905486,0.527491118389716,0.53196143637293,0.53341090149054,0.542372985257145,0.556101488891551,0.567057962524035,0.568602987691613,0.569223753958031,0.57261761446347,0.575020316013205,0.594294526096407,0.59705846832841,0.606022837539775,0.609226316367171,0.63742905784263,0.647993393863393,0.662043701939901,0.666137497659859,0.666183807012085,0.666483374393392,0.700881162652041,0.701103090385583,0.709484932255686,0.735515117340914,0.74970627631409,0.750044706569513,0.753101531741448,0.758852971600689,0.801345186008487,0.810351602525866,0.82602527041266,0.842680356571933,0.856706819433722,0.898858888412475
"Team 30",0.152697870769037,0.18117957527469,0.190049924840583,0.202469992363705,0.228176985959832,0.256348621651872,0.265433186064461,0.275068704011931,0.278758023067215,0.301845560691815,0.30481695345522,0.307425227267708,0.307911865750624,0.356460036886342,0.362837477908784,0.374479464365433,0.384205232818918,0.395231332684632,0.414799587482971,0.420662113864783,0.423165556449403,0.450101875683474,0.477080369603225,0.477696061121194,0.480155860375485,0.481486790452022,0.483602842610419,0.484233265974635,0.48619958094514,NA,0.513711507312528,0.518193115884745,0.519646717618968,0.528639555836393,0.542432478820175,0.55345542003552,0.555010894890987,0.55563593467843,0.559053919780644,0.561474477967759,0.580915288588164,0.583706531301865,0.5927653404741,0.596004755658509,0.624573693990643,0.635298291960193,0.649581300175133,0.653747103803166,0.653794238584186,0.654099151400593,0.689178540057725,0.689405302720437,0.697973867043259,0.724635141403493,0.739203081575905,0.739550779843408,0.742691914023502,0.748604897239652,0.792408918963587,0.80172023298282,0.817946988268677,0.835221158651593,0.84979413168721,0.893727433690921
"Team 31",0.145734463954411,0.173182804662738,0.181748543001537,0.193755880562528,0.218659814322938,0.24603098122602,0.254875223304266,0.264265357959083,0.267863318870518,0.290411854032788,0.293317980280537,0.29586973596897,0.296345909558653,0.343976837060717,0.350252494083586,0.361719919024902,0.371311014222622,0.382196740031543,0.401548136309303,0.407353744505919,0.409834014383365,0.436563974628783,0.463414851677706,0.464028557044762,0.466480834393059,0.467807970155032,0.46991838826209,0.470547227733555,0.472508881610284,0.486288492687472,NA,0.504486084878175,0.50594161265818,0.514951533883698,0.52878796839272,0.539860777248523,0.541424370253483,0.542052747544523,0.545489747985171,0.547924554569883,0.567503353211009,0.570317851195409,0.579458100927905,0.582728855449744,0.611624849224299,0.622495773610022,0.636993680850641,0.64122647720057,0.641274381143927,0.641584275671968,0.677306712538192,0.677538083885446,0.686285057885688,0.713554701808082,0.728489201604785,0.728845944161151,0.732069410181379,0.738140432694559,0.783239861907412,0.792854935032468,0.809634935151688,0.827531497897515,0.84265642594666,0.888403256353666
"Team 32",0.143514578665394,0.17062832612909,0.179095085820626,0.190968034020512,0.21560946476988,0.242717411907078,0.251482269068084,0.260791151019446,0.264358806672018,0.286727868759521,0.289612175943427,0.29214502029856,0.292617690502288,0.33993888051797,0.346179742708619,0.357587209372933,0.367131753860674,0.377968617499383,0.397243586426051,0.403028871787821,0.405500826244371,0.432155118771393,0.458955712223521,0.459568569999064,0.462017595144707,0.463343060697185,0.465450952774912,0.466079070424362,0.46803856362707,0.481806884115255,0.495513915121825,NA,0.501455682982471,0.510468257590883,0.524314443896202,0.535400013126071,0.536965763245665,0.537595032207713,0.541037161063729,0.543475857819851,0.563093693919128,0.565914938273832,0.575079065518682,0.578359095798786,0.607353797673562,0.618269657947094,0.632834136966818,0.637087802404786,0.637135946237701,0.637447394635638,0.673372237760622,0.673605070675727,0.682408722011175,0.709872870352122,0.724925330331343,0.72528498968666,0.728535021070112,0.734657101620427,0.780177795311966,0.789892259599803,0.806853789581219,0.824955284541345,0.840262527988435,0.886611715916492
"Team 33",0.142800341816405,0.169805903570631,0.178240624160953,0.190070042195049,0.21462634054851,0.241648761695833,0.250387787967969,0.259670211143743,0.263227992759859,0.285538509727818,0.288415690489813,0.290942356401067,0.291413881847807,0.338633589898719,0.344863008812027,0.35625072781552,0.365779911079377,0.376600616692491,0.395850218658442,0.401628732851159,0.404097912748273,0.430726801650274,0.457510183877318,0.458122745817497,0.460570632414855,0.461895510871417,0.464002511401477,0.464630373384551,0.46658909850946,0.480353282381032,0.49405838734182,0.498544317017529,NA,0.50901312399309,0.522861997635083,0.533951328353917,0.535517725159802,0.536147262070362,0.539590938272139,0.54203081486526,0.561660663687376,0.564484004575752,0.573655582198842,0.576938517092578,0.605964352200787,0.616894474638416,0.631480148300446,0.635740470930887,0.635788691320006,0.636100635623147,0.672090279926848,0.672323581983549,0.681145436692781,0.708672191770879,0.723762704866422,0.724123305852634,0.727381914784235,0.733520488282502,0.779177562659604,0.788924270649627,0.805944746447384,0.824112864426351,0.839479441190254,0.886025027919015
"Team 34",0.138443322744107,0.164783306809009,0.173020536690255,0.184581327142175,0.208611151118992,0.235102943712974,0.243681312565607,0.252798957798506,0.256295187112418,0.278240005629088,0.281072576076223,0.283560547352916,0.284024901434548,0.330605943247259,0.336762882382976,0.348025216187614,0.357456550450489,0.368173967703777,0.387260415971623,0.392995104897951,0.395446284232668,0.421908708448203,0.448575834707893,0.449186339249647,0.45162627298642,0.452947026462577,0.455047726438121,0.455673772570841,0.457627014742855,0.471360444163607,0.485048466116302,0.489531742409117,0.490986876006911,NA,0.513860297744,0.52496876688377,0.526538583893537,0.52716954540222,0.530621521974048,0.533067799029972,0.552764837026047,0.555600140306777,0.564814571198318,0.568114330371273,0.59732302937009,0.608337923226094,0.623050305831025,0.62735057297906,0.627399253077196,0.627714175410274,0.664095249484953,0.66433139889102,0.673263854774909,0.701172519492413,0.716496099073216,0.716862475023801,0.720173705599762,0.726413539074113,0.772911304028576,0.782857515305516,0.800243327900207,0.818825238126021,0.834561036889396,0.882332894191526
"Team 35",0.131960427111512,0.157292169900138,0.165229011242132,0.17638022881473,0.199603738404921,0.225277281040668,0.233606628016749,0.242468164808596,0.245868532077556,0.267241390773177,0.270003878592942,0.272431000464044,0.272884070903528,0.318450649570776,0.32449095209034,0.335550514391989,0.344822585458703,0.355370706490858,0.374186505011457,0.379847608671248,0.382268427265598,0.408444796595993,0.434901134932845,0.435507727193435,0.437932434063634,0.439245218071246,0.441333637447761,0.441956117600515,0.443898511108449,0.457567521179825,0.47121203160728,0.475685556103798,0.477138002364917,0.486139702256,NA,0.511123867889769,0.512696967587718,0.513329325781001,0.516789728044697,0.519242779422959,0.539018682405384,0.541868905053499,0.551138032708653,0.554459690914586,0.583915514961016,0.595048523363719,0.609940025040095,0.61429726736951,0.614346604418335,0.614665783190814,0.65161428331278,0.651854607240395,0.660949631865252,0.689424924160957,0.705097546483022,0.705472597724196,0.708862933450698,0.715255262341195,0.763030801113659,0.773282827250788,0.791230813924927,0.810452514841014,0.82676166559359,0.876452251434344
"Team 36",0.126945731125779,0.151482821817345,0.159181899235105,0.170008116773711,0.192588812467571,0.217605381508281,0.225733720265819,0.234387945569623,0.237710554421254,0.258617450517743,0.261322584269852,0.263699858174745,0.264143679804602,0.308870747475016,0.314813273615905,0.32570202961751,0.334839102733868,0.345242755420799,0.363824962790051,0.369421842598596,0.371816053778444,0.397737524754579,0.423997416483635,0.424600227553096,0.427010144128451,0.428315136780565,0.430391474779783,0.431010428381845,0.432942037475966,0.44654457996448,0.460139222751477,0.464599986873929,0.466048671646083,0.47503123311623,0.488876132110231,NA,0.501573988934897,0.502206766712732,0.505670096095852,0.508125869036698,0.5279433284559,0.530802421356219,0.54010542113047,0.543441089892103,0.573064459564141,0.584281099533127,0.599301925612559,0.603700791717132,0.603750609887914,0.604072906519845,0.641444621922145,0.641688103530124,0.650906485261734,0.679816650136054,0.695760168674762,0.696141977503093,0.699593983205254,0.706105448613163,0.754890085095248,0.765386013011562,0.783784352052564,0.803521410076302,0.82029469500397,0.871552036371758
"Team 37",0.126249582192729,0.150675338077643,0.158341033799936,0.169121565602773,0.191611692827727,0.216535376804826,0.224635222515608,0.23326002103051,0.236571581361639,0.257412130579083,0.260109080007076,0.262479237247446,0.262921738089846,0.307528367607235,0.313456780537995,0.324320826142925,0.333438312253608,0.343820938736218,0.362368972093171,0.367956408588363,0.370346700301131,0.396230346875014,0.422460530874964,0.423062761773847,0.425470404591054,0.426774196461388,0.428848668072201,0.429467075795653,0.431397012308387,0.444989105109013,0.458575629746517,0.463034236754335,0.464482274840198,0.473461416106463,0.487303032412282,0.498426011065103,NA,0.500632786569585,0.504096253391769,0.506552215313868,0.526373979494138,0.52923410181061,0.538541163914862,0.541878554875106,0.571523372138829,0.582751020778372,0.597789074458696,0.602193524484189,0.602243407292187,0.602566122848525,0.639995302875413,0.64023921667535,0.649474512143338,0.678444681578378,0.694425809035741,0.694808557891867,0.698269146195917,0.704797210843155,0.753723265343355,0.764253554398452,0.782715489106631,0.802525534539388,0.81936472458879,0.870845557243031
"Team 38",0.12597063375428,0.150351707667302,0.158004001546558,0.1687661879198,0.191219932542135,0.21610628126045,0.224194669098647,0.232807631500687,0.236114747108873,0.256928596021387,0.259622250568814,0.26198954251603,0.26243151156186,0.306989610653279,0.312912330811864,0.323766405310745,0.332875983831588,0.343250117284055,0.361784334922033,0.367367950520532,0.369756655880853,0.395624975049862,0.421843083673982,0.422445078203525,0.424851794377867,0.42615509669166,0.428228807094621,0.428846992111986,0.430776246041969,0.44436406532157,0.457947252455477,0.462404967792287,0.463852737929638,0.47283045459778,0.486670674218999,0.497793233287268,0.499367213430415,NA,0.50346350273253,0.50591952691736,0.525742911428646,0.528603431774499,0.537912075794275,0.541250140851319,0.570903421649396,0.582135437881858,0.59718034181687,0.601587015098573,0.601636923649002,0.601959806049928,0.639411916721927,0.63965600323461,0.648898059941974,0.677892243525787,0.69388843887629,0.694271564485252,0.697735592879969,0.704270312222176,0.753253120637348,0.763797212393255,0.782284703850266,0.802124095381168,0.818989796238975,0.870560602701478
"Team 39",0.124453142330667,0.148590443811304,0.156169572981893,0.166831567422408,0.189086468904849,0.213768545923406,0.221794193553772,0.230342316836997,0.233625076249834,0.254292516651301,0.256968091717337,0.259319659014582,0.259758709328146,0.304050071766996,0.309941443629074,0.320740572026872,0.329806536483415,0.340133782361946,0.358591606825827,0.364154062777218,0.366533978265374,0.392317183042154,0.418467862861124,0.419068532022462,0.421470049495801,0.422770603346452,0.424840037332816,0.425456970509871,0.42738238553653,0.440946080219356,0.454510252014829,0.458962838936271,0.460409061727861,0.469378478025952,0.483210271955303,0.494329903904148,0.495903746608231,0.49653649726747,NA,0.502456225617905,0.522287357316649,0.525149895247707,0.53446667614269,0.537808244770814,0.567506230069192,0.57876155834039,0.593843183683315,0.598261804813414,0.598311851775435,0.598635631302044,0.63621149480713,0.636456515995465,0.645735184900583,0.674859686176965,0.690937820438537,0.691322996189867,0.694805747062589,0.701376698122229,0.750669108394813,0.761288628004969,0.779915889283932,0.799915929918237,0.816926884724185,0.868991409855484
"Team 40",0.123386511737354,0.147351759032463,0.154879200080464,0.165470373473231,0.187584577154559,0.212121890009625,0.220103022915011,0.228605114092835,0.231870574202497,0.252433928418594,0.255096637726381,0.257437012603187,0.257873985183589,0.301975081530826,0.307844032152794,0.318603822517133,0.327638522383609,0.337932111913304,0.35633497842318,0.361882179297078,0.36425575280917,0.389977358427618,0.416078861876122,0.416678558930144,0.419076260516652,0.42037479504803,0.422441084266585,0.42305709618157,0.424979683986795,0.438525522032241,0.452075445430117,0.456524142180149,0.45796918513474,0.466932200970028,0.480757220577041,0.491874130963302,0.493447784686132,0.49408047308264,0.497543774382095,NA,0.519835475094782,0.52269927851411,0.532021293951005,0.535365155975706,0.565093176988424,0.576364425395651,0.591471294610687,0.595898160492662,0.59594830304134,0.596272702159783,0.633934509008313,0.634180181985306,0.643484405129303,0.672700155862803,0.68883584055916,0.689222457660319,0.692718374288767,0.69931481815146,0.748825690573847,0.759498570323892,0.778224822636037,0.798338802770558,0.815452908718367,0.867868820771123
"Team 41",0.115053705359248,0.137654628302885,0.144770802733746,0.154797341995154,0.175785609500322,0.199157888313611,0.206779264335499,0.214908510059951,0.218033623102922,0.23774966940633,0.240307277418638,0.242556149545755,0.24297612838389,0.285509609390817,0.291192047211019,0.301623445764162,0.310395974707179,0.320405995574709,0.338342185122404,0.343758877290673,0.346078048918217,0.37126565760514,0.3969296766724,0.397520563245556,0.399883597130808,0.40116372946632,0.403201276742064,0.403808848464085,0.405705473903594,0.419084711411835,0.432496646788991,0.436906306080872,0.438339336312624,0.447235162973953,0.460981317594616,0.4720566715441,0.473626020505862,0.474257088571353,0.477712642683351,0.480164524905218,NA,0.502868970446275,0.512216857374418,0.515573378826989,0.545492653998925,0.5568735413226,0.572159517673238,0.57664586402533,0.576696698490893,0.577025583840206,0.615324543841282,0.615575132537822,0.625072799479701,0.65498838722268,0.6715709433276,0.671968796432219,0.675567438045485,0.682363238306375,0.733602058127855,0.744701276661739,0.764222018521232,0.785255545388331,0.803206272212263,0.8584969434247
"Team 42",0.113890411923032,0.136298015324512,0.143355717056579,0.153301818093647,0.174129089360232,0.197333851108687,0.204903284451137,0.212978580770334,0.216083353777082,0.235676195667698,0.238218469072199,0.240453980611812,0.240871477097382,0.283174347994386,0.288829096179544,0.299211579370696,0.307944891858248,0.317912307782722,0.33577787397637,0.341174681379887,0.34348554405973,0.368590823204596,0.394185865601728,0.394775341406868,0.397132813264605,0.398409985802858,0.400442899371216,0.401049107758918,0.40294153167159,0.416293468698135,0.429682148804591,0.434085061726168,0.435515995424248,0.444399859693223,0.458131094946501,0.46919757864378,0.47076589818939,0.471396568225501,0.474850104752293,0.47730072148589,0.497131029553725,NA,0.509349197678281,0.512706679296257,0.542645947650869,0.554039841277686,0.569347973874594,0.573841843304507,0.573892765667151,0.574222221123891,0.61260460004663,0.612855845797087,0.622379482833664,0.652390462782898,0.669034790189611,0.669434203298145,0.673047121410439,0.679870697472145,0.731353297195514,0.742513323137987,0.76214792794941,0.783314020078916,0.801385992209041,0.857097094903386
"Team 43",0.110170069751958,0.131954707302264,0.138823655280412,0.148509830826084,0.168815875704502,0.191476748705951,0.198877178889677,0.2067767476354,0.209815213785273,0.229005738861157,0.231497850813969,0.233689641385196,0.234099012913936,0.275644356789346,0.28120772605171,0.291428512153797,0.300031913903417,0.309857881966806,0.327488137283888,0.332818467973922,0.335101519998991,0.359929969085478,0.385290585584042,0.385875232055521,0.388213646805065,0.389480666600071,0.391497668465608,0.39209919117633,0.393977162460225,0.4072346595259,0.420541899072095,0.424920934481318,0.426344417801158,0.435185428801682,0.448861967291347,0.45989457886953,0.461458836085139,0.462087924205725,0.46553332385731,0.467978706048995,0.487783142625582,0.490650802321719,NA,0.503359077814892,0.53334993717205,0.544781142555304,0.56015478110426,0.564671231867532,0.564722418833353,0.565053590933035,0.603692054864556,0.603945343875948,0.613549957882078,0.643861117274922,0.660701443977815,0.661105819690589,0.664764179795819,0.671676295300648,0.723941613431449,0.735298095652533,0.755301577034268,0.776898572499557,0.795365824003111,0.852454677552342
"Team 44",0.108859736247163,0.13042324975572,0.137225079817444,0.146818733240541,0.166938884210096,0.189405214996311,0.196745064464246,0.204581570835758,0.207596222133803,0.226642002140039,0.229116035241276,0.231292062071397,0.231698503482582,0.272969664702469,0.278499805889767,0.288661695446071,0.29721767841258,0.306991902913939,0.324535772053268,0.329841617461413,0.332114414072149,0.356840321298111,0.382113203316902,0.38269603001387,0.385027257616487,0.386290444310132,0.388301432763677,0.38890118318758,0.390773683632829,0.403995244341491,0.417271144550256,0.421640904201214,0.423061482907422,0.431885669628727,0.445540309085414,0.456558910107897,0.458121445124894,0.458749859148681,0.462191755229186,0.464634844024294,0.484426621173011,0.487293320703743,0.496640922185108,NA,0.530004304290001,0.541447003127397,0.556841646025116,0.561365477142227,0.561416750902243,0.561748486253305,0.600472959868097,0.600726945543159,0.610359254362437,0.640774150649377,0.6576828404111,0.658088951961532,0.661763217079773,0.668706371822356,0.721248260397557,0.732674627619659,0.752809715281411,0.774560997615353,0.793170229519708,0.850756674879046
"Team 45",0.0977389978506671,0.117389838451767,0.123608570927632,0.13239635095891,0.150889594009488,0.17164105571019,0.178444050526015,0.185720152133732,0.1885227411965,0.206274157250796,0.208585821433286,0.210620136531673,0.21100022291734,0.249783156139522,0.255008320450166,0.264627436221463,0.272744183008573,0.282036567801559,0.298769133907797,0.303843214404294,0.306018670781491,0.329760999880875,0.354172136572585,0.354736812927759,0.356996220802913,0.358221012667429,0.360171632775455,0.360753559029481,0.36257094215737,0.375426306009357,0.388375150775701,0.392646202326438,0.394035647799213,0.40267697062991,0.416084485038984,0.426935540435859,0.42847662786117,0.429096578350604,0.432493769930808,0.434906823011576,0.454507346001075,0.457354052349131,0.46665006282795,0.469995695709999,NA,0.511499903427724,0.52702168301283,0.531593858899514,0.531645709272333,0.531981190777875,0.571328772514614,0.571588067083631,0.581433538148113,0.612673501425304,0.630141417642292,0.630561849351985,0.634367574757001,0.641568499692222,0.696460694917169,0.708492467415807,0.729777200160757,0.7528899342943,0.77276322903336,0.834848431437998
"Team 46",0.093756169612227,0.112706273485103,0.118710264726059,0.127200350129229,0.145089183445224,0.165198128512819,0.171798719748574,0.178862848731102,0.181585034406672,0.198843265374067,0.201092751629112,0.203072739339051,0.203442715876888,0.241261303583231,0.246366742752602,0.255771802964686,0.263714334270571,0.27281447949212,0.289220321449862,0.294200270004034,0.296336074049849,0.319673222508163,0.343720559598377,0.344277455405716,0.346506018987027,0.347714282977624,0.349638859851265,0.350213083118478,0.352006606136607,0.364701708039807,0.377504226389978,0.381730342052906,0.383105525361584,0.391662076773906,0.404951476636281,0.415718900466873,0.417248979221628,0.417864562118142,0.42123844165961,0.423635574604349,0.4431264586774,0.445960158722314,0.455218857444696,0.458552996872603,0.488500096572276,NA,0.515541096966296,0.520123200626014,0.520175174652712,0.52051146222213,0.560025819562281,0.560286689135879,0.570196584900846,0.601700706406765,0.619356033732244,0.619781327981293,0.623631821883388,0.630921167514995,0.686647547037241,0.698900130199059,0.720609060030296,0.744231132378888,0.764583049972387,0.82840694687904
